DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
01-06-2020 02:30,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6909405.0
01-06-2020 06:15,4135001,ZnxXDlPa8U1GXgE,462.625,44.7625,7.375,6649532.375
01-06-2020 08:00,4135001,VHMLBKoKgIrUVDU,6446.625,631.5125,518.0,7334923.0
01-06-2020 08:00,4135001,sjndEbLyjtCKgGv,6069.125,594.6625,488.125,7142730.125
01-06-2020 08:30,4135001,rGa61gmuvPhdLxV,5529.875,542.1625,771.875,7237103.875
01-06-2020 10:00,4135001,7JYdWkrLSPkdwr4,8032.625,785.8375,1795.875,7729616.875
01-06-2020 11:00,4135001,z9Y9gH1T5YWrNuG,9428.25,920.725,2748.125,7136645.125
01-06-2020 15:00,4135001,wCURE6d3bPkepu2,2833.714286,278.0428571,5499.428571,6914904.429
01-06-2020 16:15,4135001,iCRJl6heRkivqQ3,1966.25,192.725,5563.75,7310130.75
01-06-2020 16:15,4135001,rGa61gmuvPhdLxV,1987.0,194.75,5415.625,7241747.625
01-06-2020 17:15,4135001,ZoEaEvLYb1n2sOq,983.7142857,95.55714286,5729.142857,7228373.143
01-06-2020 20:15,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5508.0,6383439.0
01-06-2020 20:15,4135001,wCURE6d3bPkepu2,0.0,0.0,5939.0,6915344.0
01-06-2020 23:00,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,5796.0,7228440.0
02-06-2020 00:15,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7247766.0
02-06-2020 01:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6317444.0
02-06-2020 04:45,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6469033.0
02-06-2020 05:15,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6438645.0
02-06-2020 05:15,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7300300.0
02-06-2020 06:30,4135001,rGa61gmuvPhdLxV,497.875,48.1375,16.875,7241985.875
02-06-2020 07:30,4135001,ZoEaEvLYb1n2sOq,2050.571429,201.0,145.1428571,7228585.143
02-06-2020 10:15,4135001,zBIq5rxdHJRwDNY,7075.375,692.8,2093.625,6471126.625
02-06-2020 11:15,4135001,ZnxXDlPa8U1GXgE,7024.285714,687.8285714,2986.857143,6658429.857
02-06-2020 12:30,4135001,ZoEaEvLYb1n2sOq,8711.5,851.9125,3752.375,7232192.375
02-06-2020 15:45,4135001,ZoEaEvLYb1n2sOq,6065.75,594.225,6569.25,7235009.25
02-06-2020 16:30,4135001,1BY6WEcLGh8j5v7,4259.428571,418.2142857,6754.571429,6390193.571
02-06-2020 16:45,4135001,uHbuxQJl8lW7ozc,3199.875,314.075,7262.625,7178204.625
02-06-2020 23:30,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7347744.0
03-06-2020 02:00,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,6922869.0
03-06-2020 02:30,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7347744.0
03-06-2020 04:30,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6445487.0
03-06-2020 05:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7318929.0
03-06-2020 06:30,4135001,iCRJl6heRkivqQ3,602.25,58.275,15.375,7317828.375
03-06-2020 10:45,4135001,ZoEaEvLYb1n2sOq,10687.5,1044.225,1942.5,7237669.5
03-06-2020 13:30,4135001,adLQvlD726eNBSB,10372.25,1013.7,5006.5,6419282.5
03-06-2020 14:45,4135001,ZnxXDlPa8U1GXgE,9827.5,960.325,6169.25,6669137.25
03-06-2020 19:30,4135001,zVJPv84UY57bAof,0.0,0.0,7836.0,7263053.0
03-06-2020 20:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7341.0,6397809.0
03-06-2020 20:15,4135001,7JYdWkrLSPkdwr4,0.0,0.0,7749.0,7748622.0
03-06-2020 21:15,4135001,bvBOhCH3iADSZry,0.0,0.0,7237.0,6452724.0
03-06-2020 23:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,7916.0,6670884.0
04-06-2020 00:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7136488.0
04-06-2020 00:45,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7263053.0
04-06-2020 02:30,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7326756.0
04-06-2020 04:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7308369.0
04-06-2020 05:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7326756.0
04-06-2020 05:45,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7325696.0
04-06-2020 06:15,4135001,WRmjgnKYAwPKWDb,394.0,38.07142857,5.428571429,7174632.429
04-06-2020 07:00,4135001,McdE0feGgRqW7Ca,1846.75,180.9625,78.25,7308447.25
04-06-2020 09:00,4135001,ZnxXDlPa8U1GXgE,7724.0,755.9571429,946.7142857,6671830.714
04-06-2020 11:45,4135001,ZnxXDlPa8U1GXgE,9926.714286,969.9428571,3314.714286,6674198.714
04-06-2020 11:45,4135001,adLQvlD726eNBSB,10971.875,1071.55,3442.75,6425709.75
04-06-2020 12:30,4135001,ih0vzX44oOqAx2f,9128.625,891.4625,4025.75,6333035.75
04-06-2020 13:15,4135001,YxYtjZvoooNbGkE,12259.5,1196.0625,4854.375,7331610.375
04-06-2020 16:30,4135001,bvBOhCH3iADSZry,5463.714286,535.5285714,6989.142857,6459713.143
04-06-2020 16:30,4135001,ih0vzX44oOqAx2f,5881.571429,576.3285714,7497.0,6336507.0
04-06-2020 16:30,4135001,wCURE6d3bPkepu2,6016.0,589.4625,7724.5,6938500.5
04-06-2020 17:15,4135001,1BY6WEcLGh8j5v7,3499.125,343.975,7390.75,6405199.75
04-06-2020 17:30,4135001,pkci93gMrogZuBj,3239.75,318.2125,8136.625,7323572.625
04-06-2020 17:45,4135001,ZoEaEvLYb1n2sOq,1894.428571,185.5857143,7987.714286,7251488.714
04-06-2020 17:45,4135001,bvBOhCH3iADSZry,1748.0,170.9625,7415.75,6460139.75
04-06-2020 23:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7571.0,6405380.0
05-06-2020 00:15,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6340855.0
05-06-2020 00:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6492579.0
05-06-2020 01:15,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7271273.0
05-06-2020 01:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6340855.0
05-06-2020 02:45,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6405380.0
05-06-2020 04:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7316761.0
05-06-2020 04:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7265349.0
05-06-2020 06:15,4135001,z9Y9gH1T5YWrNuG,303.25,29.2875,4.75,7163266.75
05-06-2020 07:45,4135001,WRmjgnKYAwPKWDb,2467.857143,241.9857143,226.7142857,7182891.714
05-06-2020 10:00,4135001,wCURE6d3bPkepu2,10884.25,1062.5875,1666.125,6940687.125
05-06-2020 10:30,4135001,McdE0feGgRqW7Ca,10659.375,1040.8125,2143.25,7318904.25
05-06-2020 13:00,4135001,ZnxXDlPa8U1GXgE,8473.125,829.1,4041.5,6683103.5
05-06-2020 13:00,4135001,ZoEaEvLYb1n2sOq,8470.375,828.825,3990.625,7255530.625
05-06-2020 15:30,4135001,VHMLBKoKgIrUVDU,3710.0,363.625,6495.5,7370316.5
05-06-2020 16:15,4135001,1BY6WEcLGh8j5v7,6000.142857,587.9285714,6509.0,6411889.0
05-06-2020 17:00,4135001,z9Y9gH1T5YWrNuG,4219.375,413.75,7398.75,7170660.75
05-06-2020 18:30,4135001,z9Y9gH1T5YWrNuG,98.75,9.5375,7737.75,7170999.75
05-06-2020 19:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7152486.0
05-06-2020 23:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,7803.0,7341803.0
05-06-2020 23:15,4135001,wCURE6d3bPkepu2,0.0,0.0,7748.0,6946769.0
05-06-2020 23:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,4950.0,7324681.0
06-06-2020 00:30,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7202373.0
06-06-2020 00:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6348557.0
06-06-2020 01:30,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7152486.0
06-06-2020 05:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7202373.0
06-06-2020 06:30,4135001,wCURE6d3bPkepu2,686.2857143,66.5,20.28571429,6946789.286
06-06-2020 07:00,4135001,zBIq5rxdHJRwDNY,2474.5,242.675,90.875,6500392.875
06-06-2020 10:15,4135001,uHbuxQJl8lW7ozc,8708.875,850.3625,2036.75,7204409.75
06-06-2020 13:00,4135001,iCRJl6heRkivqQ3,12028.0,1173.528571,4399.857143,7346202.857
06-06-2020 17:45,4135001,YxYtjZvoooNbGkE,335.75,32.4375,6317.75,7348806.75
06-06-2020 19:30,4135001,WRmjgnKYAwPKWDb,0.0,0.0,6341.0,7196611.0
06-06-2020 23:00,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6506728.0
06-06-2020 23:30,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7331160.0
06-06-2020 23:45,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7331160.0
07-06-2020 02:30,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7196611.0
07-06-2020 07:45,4135001,z9Y9gH1T5YWrNuG,2496.25,244.8125,232.75,7177521.75
07-06-2020 09:00,4135001,iCRJl6heRkivqQ3,9122.142857,892.3285714,758.5714286,7348992.571
07-06-2020 09:00,4135001,pkci93gMrogZuBj,8299.375,812.1875,741.25,7338659.25
07-06-2020 09:15,4135001,3PZuoBAID5Wc2HD,8350.142857,817.1428571,984.4285714,7159966.429
07-06-2020 10:15,4135001,adLQvlD726eNBSB,7913.571429,774.6285714,1705.142857,6446736.143
07-06-2020 12:00,4135001,McdE0feGgRqW7Ca,13255.75,1292.4375,3737.125,7334897.125
07-06-2020 13:30,4135001,uHbuxQJl8lW7ozc,12206.14286,1190.5,5538.142857,7214393.143
07-06-2020 18:30,4135001,wCURE6d3bPkepu2,65.625,6.325,6432.125,6959526.125
07-06-2020 19:30,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5268.0,6423750.0
07-06-2020 20:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8219.0,7386208.0
07-06-2020 20:15,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8294.0,7217149.0
07-06-2020 22:15,4135001,3PZuoBAID5Wc2HD,0.0,0.0,8242.0,7167224.0
07-06-2020 22:45,4135001,zVJPv84UY57bAof,0.0,0.0,8260.0,7293790.0
08-06-2020 00:45,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7167224.0
08-06-2020 01:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7287673.0
08-06-2020 02:15,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7356967.0
08-06-2020 02:30,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6514911.0
08-06-2020 06:45,4135001,ZoEaEvLYb1n2sOq,1097.571429,106.7,46.28571429,7273499.286
08-06-2020 08:00,4135001,adLQvlD726eNBSB,4455.571429,437.3857143,385.0,6453769.0
08-06-2020 08:15,4135001,3PZuoBAID5Wc2HD,3473.0,341.4,465.0,7167689.0
08-06-2020 08:45,4135001,ih0vzX44oOqAx2f,7052.0,690.6125,690.75,6359382.75
08-06-2020 11:15,4135001,ZoEaEvLYb1n2sOq,11781.875,1149.4875,3246.125,7276699.125
08-06-2020 11:30,4135001,VHMLBKoKgIrUVDU,10768.125,1051.2375,3644.5,7389852.5
08-06-2020 12:45,4135001,rGa61gmuvPhdLxV,8532.428571,834.3428571,4746.714286,7292419.714
08-06-2020 15:30,4135001,rGa61gmuvPhdLxV,5950.125,582.75,7343.125,7295016.125
08-06-2020 15:45,4135001,VHMLBKoKgIrUVDU,7008.25,685.95,7673.625,7393881.625
08-06-2020 16:15,4135001,rGa61gmuvPhdLxV,3431.5,336.7,7716.0,7295389.0
08-06-2020 17:15,4135001,ZoEaEvLYb1n2sOq,2253.5,220.8625,8126.75,7281579.75
08-06-2020 18:00,4135001,WRmjgnKYAwPKWDb,725.375,70.2875,8296.375,7212978.375
09-06-2020 00:30,4135001,iCRJl6heRkivqQ3,0.0,0.0,0.0,7364955.0
09-06-2020 05:30,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6371833.0
09-06-2020 09:00,4135001,uHbuxQJl8lW7ozc,8435.857143,825.5,1065.142857,7226619.143
09-06-2020 10:30,4135001,ZoEaEvLYb1n2sOq,12014.71429,1172.028571,2312.428571,7284036.429
09-06-2020 11:00,4135001,iCRJl6heRkivqQ3,13702.71429,1336.0,3025.428571,7367980.429
09-06-2020 11:15,4135001,sjndEbLyjtCKgGv,12624.71429,1231.485714,3291.285714,7204216.286
09-06-2020 12:15,4135001,1BY6WEcLGh8j5v7,8553.5,835.4625,3960.375,6435574.375
09-06-2020 12:15,4135001,z9Y9gH1T5YWrNuG,9249.428571,903.4571429,3826.714286,7195250.714
09-06-2020 13:00,4135001,YxYtjZvoooNbGkE,10391.71429,1014.471429,4850.285714,7370160.286
09-06-2020 15:30,4135001,pkci93gMrogZuBj,8679.571429,849.2571429,7116.285714,7361592.286
09-06-2020 15:30,4135001,z9Y9gH1T5YWrNuG,8459.625,827.8375,6548.5,7197972.5
09-06-2020 16:15,4135001,VHMLBKoKgIrUVDU,5592.375,548.0875,7556.25,7402252.25
09-06-2020 17:45,4135001,WRmjgnKYAwPKWDb,1373.0,133.8625,7928.125,7220929.125
09-06-2020 18:15,4135001,z9Y9gH1T5YWrNuG,429.25,41.525,7621.25,7199045.25
09-06-2020 21:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,7958.0,7373268.0
09-06-2020 23:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7456.0,6439070.0
10-06-2020 01:15,4135001,zBIq5rxdHJRwDNY,0.0,0.0,0.0,6531405.0
10-06-2020 03:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7355017.0
10-06-2020 03:15,4135001,adLQvlD726eNBSB,0.0,0.0,0.0,6470277.0
10-06-2020 04:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7233863.0
10-06-2020 06:00,4135001,wCURE6d3bPkepu2,95.625,9.2375,0.375,6975980.375
10-06-2020 06:30,4135001,YxYtjZvoooNbGkE,833.1428571,80.85714286,21.85714286,7373289.857
10-06-2020 06:30,4135001,ZnxXDlPa8U1GXgE,879.7142857,85.38571429,21.85714286,6717793.857
10-06-2020 07:00,4135001,iCRJl6heRkivqQ3,1982.285714,194.3428571,88.14285714,7373308.143
10-06-2020 07:45,4135001,pkci93gMrogZuBj,4037.142857,396.6714286,293.2857143,7363009.286
10-06-2020 08:45,4135001,1BY6WEcLGh8j5v7,5896.142857,577.8571429,650.7142857,6439720.714
10-06-2020 09:00,4135001,3PZuoBAID5Wc2HD,7404.714286,724.9857143,932.2857143,7184851.286
10-06-2020 10:00,4135001,iCRJl6heRkivqQ3,4696.375,460.8875,1537.0,7374757.0
10-06-2020 10:30,4135001,adLQvlD726eNBSB,7217.375,706.25,1987.5,6472264.5
10-06-2020 11:45,4135001,pkci93gMrogZuBj,10476.375,1022.95,2743.25,7365459.25
10-06-2020 19:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5911.0,6444981.0
10-06-2020 21:15,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,6412.0,7205465.0
10-06-2020 21:30,4135001,YxYtjZvoooNbGkE,0.0,0.0,6419.0,7379687.0
10-06-2020 21:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,6392.0,7296071.0
10-06-2020 23:00,4135001,McdE0feGgRqW7Ca,0.0,0.0,6606.0,7361623.0
11-06-2020 01:30,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7240508.0
11-06-2020 02:00,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7215600.0
11-06-2020 05:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7361623.0
11-06-2020 05:30,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7215600.0
11-06-2020 06:00,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7205465.0
11-06-2020 11:00,4135001,ZnxXDlPa8U1GXgE,7253.285714,710.2285714,1509.142857,6725719.143
11-06-2020 11:30,4135001,wCURE6d3bPkepu2,7363.571429,721.0285714,1881.428571,6984284.429
11-06-2020 13:45,4135001,iCRJl6heRkivqQ3,6617.25,648.1875,3533.75,7383312.75
11-06-2020 14:00,4135001,1BY6WEcLGh8j5v7,6583.428571,644.8142857,3420.714286,6448401.714
11-06-2020 15:00,4135001,wCURE6d3bPkepu2,7624.5,746.325,4481.75,6986884.75
11-06-2020 15:45,4135001,7JYdWkrLSPkdwr4,6119.285714,599.5142857,4923.142857,7806014.143
11-06-2020 17:00,4135001,wCURE6d3bPkepu2,2386.875,234.05,5494.375,6987897.375
11-06-2020 17:45,4135001,VHMLBKoKgIrUVDU,993.1428571,96.47142857,5680.857143,7414975.857
11-06-2020 18:45,4135001,ih0vzX44oOqAx2f,0.0,0.0,5521.0,6386553.0
11-06-2020 19:30,4135001,pkci93gMrogZuBj,0.0,0.0,5662.0,7374956.0
11-06-2020 22:30,4135001,1IF53ai7Xc0U56Y,0.0,0.0,5704.0,6392324.0
11-06-2020 22:45,4135001,adLQvlD726eNBSB,0.0,0.0,5790.0,6482734.0
12-06-2020 00:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,0.0,7246206.0
12-06-2020 00:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7301632.0
12-06-2020 04:15,4135001,ih0vzX44oOqAx2f,0.0,0.0,0.0,6386553.0
12-06-2020 07:45,4135001,wCURE6d3bPkepu2,1293.714286,125.8857143,115.2857143,6988169.286
12-06-2020 12:30,4135001,zBIq5rxdHJRwDNY,7135.25,698.725,3015.625,6546565.625
12-06-2020 15:00,4135001,1IF53ai7Xc0U56Y,5746.142857,563.1285714,4958.285714,6397282.286
12-06-2020 15:45,4135001,WRmjgnKYAwPKWDb,4624.142857,453.7714286,5267.142857,7238253.143
12-06-2020 21:15,4135001,sjndEbLyjtCKgGv,0.0,0.0,5847.0,7227101.0
12-06-2020 22:15,4135001,McdE0feGgRqW7Ca,0.0,0.0,5955.0,7373328.0
12-06-2020 23:00,4135001,iCRJl6heRkivqQ3,0.0,0.0,5888.0,7391359.0
13-06-2020 00:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,840.4285714,6735785.0
13-06-2020 00:15,4135001,3PZuoBAID5Wc2HD,0.0,0.0,0.0,7202086.0
13-06-2020 01:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6735785.0
13-06-2020 01:45,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7307385.0
13-06-2020 02:15,4135001,zVJPv84UY57bAof,0.0,0.0,0.0,7328550.0
13-06-2020 02:45,4135001,pkci93gMrogZuBj,0.0,0.0,0.0,7380807.0
13-06-2020 03:15,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7216867.0
13-06-2020 05:30,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,0.0,7216867.0
13-06-2020 08:00,4135001,WRmjgnKYAwPKWDb,5457.625,534.9375,432.25,7239212.25
13-06-2020 11:15,4135001,rGa61gmuvPhdLxV,12840.875,1251.9875,3137.25,7325418.25
13-06-2020 11:15,4135001,z9Y9gH1T5YWrNuG,12947.0,1262.357143,3128.714286,7219995.714
13-06-2020 12:15,4135001,wCURE6d3bPkepu2,10627.28571,1037.828571,4398.428571,6998306.429
13-06-2020 12:30,4135001,1BY6WEcLGh8j5v7,10536.75,1028.825,4487.25,6460166.25
13-06-2020 16:30,4135001,ZoEaEvLYb1n2sOq,3441.875,338.125,8119.125,7315504.125
13-06-2020 19:45,4135001,7JYdWkrLSPkdwr4,0.0,0.0,8435.0,7820852.0
13-06-2020 19:45,4135001,sjndEbLyjtCKgGv,0.0,0.0,8403.0,7235504.0
13-06-2020 20:30,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,8558.0,6744343.0
13-06-2020 20:45,4135001,YxYtjZvoooNbGkE,0.0,0.0,8380.0,7399439.0
13-06-2020 21:00,4135001,VHMLBKoKgIrUVDU,0.0,0.0,8652.0,7429566.0
13-06-2020 21:30,4135001,rGa61gmuvPhdLxV,0.0,0.0,8389.0,7330670.0
13-06-2020 22:00,4135001,uHbuxQJl8lW7ozc,0.0,0.0,8437.0,7260531.0
13-06-2020 22:30,4135001,bvBOhCH3iADSZry,0.0,0.0,7863.0,6517642.0
14-06-2020 01:00,4135001,YxYtjZvoooNbGkE,0.0,0.0,0.0,7399439.0
14-06-2020 03:45,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6744343.0
14-06-2020 03:45,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6517642.0
14-06-2020 04:15,4135001,WRmjgnKYAwPKWDb,0.0,0.0,0.0,7247179.0
14-06-2020 06:00,4135001,McdE0feGgRqW7Ca,52.5,5.075,0.375,7381923.375
14-06-2020 06:45,4135001,3PZuoBAID5Wc2HD,1106.857143,107.6142857,38.71428571,7210757.714
14-06-2020 07:00,4135001,ih0vzX44oOqAx2f,1861.375,182.2375,69.25,6400587.25
14-06-2020 08:15,4135001,1IF53ai7Xc0U56Y,3726.285714,366.1142857,524.5714286,6407405.571
14-06-2020 08:15,4135001,wCURE6d3bPkepu2,3557.714286,349.5285714,512.1428571,7002881.143
14-06-2020 09:00,4135001,iCRJl6heRkivqQ3,6198.25,607.2375,877.0,7400732.0
14-06-2020 13:00,4135001,3PZuoBAID5Wc2HD,9042.75,884.575,4294.125,7215013.125
14-06-2020 14:00,4135001,ih0vzX44oOqAx2f,14126.42857,1377.314286,5091.285714,6405609.286
14-06-2020 14:30,4135001,bvBOhCH3iADSZry,7117.714286,696.9285714,2538.142857,6520180.143
14-06-2020 14:45,4135001,bvBOhCH3iADSZry,5929.75,581.0625,2696.125,6520338.125
14-06-2020 16:15,4135001,ih0vzX44oOqAx2f,4223.571429,414.6857143,6852.857143,6407370.857
14-06-2020 17:15,4135001,1IF53ai7Xc0U56Y,1747.285714,171.2428571,7407.142857,6414288.143
14-06-2020 18:15,4135001,WRmjgnKYAwPKWDb,246.5,23.7875,7400.25,7254579.25
14-06-2020 18:15,4135001,bvBOhCH3iADSZry,226.1428571,21.84285714,3955.142857,6521597.143
14-06-2020 21:15,4135001,WRmjgnKYAwPKWDb,0.0,0.0,7405.0,7254584.0
14-06-2020 22:30,4135001,3PZuoBAID5Wc2HD,0.0,0.0,7504.0,7218223.0
15-06-2020 01:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7337972.0
15-06-2020 02:15,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6521600.0
15-06-2020 02:30,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6521600.0
15-06-2020 02:30,4135001,sjndEbLyjtCKgGv,0.0,0.0,0.0,7242811.0
15-06-2020 05:00,4135001,ZnxXDlPa8U1GXgE,0.0,0.0,0.0,6751747.0
15-06-2020 07:15,4135001,YxYtjZvoooNbGkE,2106.571429,206.4285714,151.2857143,7406853.286
15-06-2020 09:45,4135001,VHMLBKoKgIrUVDU,9141.0,893.7857143,1808.142857,7438863.143
15-06-2020 11:15,4135001,WRmjgnKYAwPKWDb,7755.75,758.6875,3203.5,7257787.5
15-06-2020 11:45,4135001,iCRJl6heRkivqQ3,8730.0,853.7142857,3601.714286,7410825.714
15-06-2020 16:45,4135001,7JYdWkrLSPkdwr4,3909.5,384.1625,6383.75,7834541.75
15-06-2020 17:00,4135001,7JYdWkrLSPkdwr4,2761.714286,271.1714286,6470.714286,7834628.714
15-06-2020 17:15,4135001,YxYtjZvoooNbGkE,2278.0,223.3428571,6521.571429,7413223.571
15-06-2020 19:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,6732.0,7344704.0
15-06-2020 21:15,4135001,7JYdWkrLSPkdwr4,0.0,0.0,6641.0,7834799.0
16-06-2020 01:30,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6473950.0
16-06-2020 01:30,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,0.0,7329691.0
16-06-2020 05:00,4135001,rGa61gmuvPhdLxV,0.0,0.0,0.0,7344704.0
16-06-2020 05:45,4135001,wCURE6d3bPkepu2,0.0,0.0,0.0,7016444.0
16-06-2020 08:30,4135001,ZnxXDlPa8U1GXgE,5789.285714,567.3857143,590.4285714,6759094.429
16-06-2020 10:45,4135001,wCURE6d3bPkepu2,9721.75,950.1375,2348.625,7018792.625
16-06-2020 11:15,4135001,bvBOhCH3iADSZry,8073.0,790.1625,2633.5,6530425.5
16-06-2020 14:00,4135001,YxYtjZvoooNbGkE,5970.0,585.0142857,4609.142857,7417944.143
16-06-2020 16:45,4135001,McdE0feGgRqW7Ca,2293.0,224.825,6154.25,7402384.25
16-06-2020 17:15,4135001,rGa61gmuvPhdLxV,1761.714286,172.6714286,6132.857143,7350836.857
16-06-2020 18:45,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,6201.0,7245385.0
16-06-2020 21:45,4135001,pkci93gMrogZuBj,0.0,0.0,6261.0,7409478.0
16-06-2020 22:45,4135001,1IF53ai7Xc0U56Y,0.0,0.0,6318.0,6427532.0
17-06-2020 00:00,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6427532.0
17-06-2020 00:30,4135001,McdE0feGgRqW7Ca,0.0,0.0,0.0,7402595.0
17-06-2020 00:45,4135001,bvBOhCH3iADSZry,0.0,0.0,0.0,6533549.0
17-06-2020 01:45,4135001,VHMLBKoKgIrUVDU,0.0,0.0,0.0,7450201.0
17-06-2020 02:15,4135001,1IF53ai7Xc0U56Y,0.0,0.0,0.0,6427532.0
17-06-2020 07:45,4135001,iCRJl6heRkivqQ3,3761.571429,369.6714286,213.8571429,7420519.857
17-06-2020 07:45,4135001,zBIq5rxdHJRwDNY,3678.0,361.4857143,211.1428571,6577763.143
17-06-2020 08:00,4135001,1IF53ai7Xc0U56Y,3535.857143,347.5857143,311.4285714,6427843.429
17-06-2020 08:45,4135001,pkci93gMrogZuBj,3929.25,386.0875,572.75,7410050.75
17-06-2020 10:00,4135001,ZnxXDlPa8U1GXgE,6269.285714,614.1857143,1276.285714,6766084.286
17-06-2020 12:30,4135001,1IF53ai7Xc0U56Y,10214.375,998.05,3491.75,6431023.75
17-06-2020 13:30,4135001,sjndEbLyjtCKgGv,9694.375,947.8125,4245.0,7260039.0
17-06-2020 16:30,4135001,1IF53ai7Xc0U56Y,1858.714286,182.0285714,5829.285714,6433361.286
17-06-2020 20:30,4135001,YxYtjZvoooNbGkE,0.0,0.0,5886.0,7425442.0
17-06-2020 21:15,4135001,z9Y9gH1T5YWrNuG,0.0,0.0,5819.0,7251204.0
17-06-2020 22:15,4135001,ZoEaEvLYb1n2sOq,0.0,0.0,5871.0,7341753.0
17-06-2020 23:00,4135001,7JYdWkrLSPkdwr4,0.0,0.0,5856.0,7846821.0
17-06-2020 23:45,4135001,rGa61gmuvPhdLxV,0.0,0.0,5950.0,7356897.0
